datetime,open,high,low,close,tick_volume
2024-03-06 21:41:00+02:00,1.08962,1.08966,1.0895,1.08961,62
2024-03-06 21:42:00+02:00,1.08961,1.08963,1.08954,1.08957,76
2024-03-06 21:43:00+02:00,1.08956,1.08959,1.08954,1.08957,67
2024-03-06 21:44:00+02:00,1.08957,1.08963,1.08957,1.08963,64
2024-03-06 21:45:00+02:00,1.08963,1.08963,1.08938,1.08938,38
2024-03-06 21:46:00+02:00,1.08937,1.0895,1.08937,1.08948,58
2024-03-06 21:47:00+02:00,1.08949,1.0895,1.08931,1.08933,74
2024-03-06 21:48:00+02:00,1.08934,1.08949,1.08934,1.08948,42
2024-03-06 21:49:00+02:00,1.08948,1.08949,1.08941,1.08945,50
2024-03-06 21:50:00+02:00,1.08945,1.0896,1.08945,1.0896,45
2024-03-06 21:51:00+02:00,1.08959,1.08966,1.08956,1.08965,44
2024-03-06 21:52:00+02:00,1.08965,1.08967,1.08962,1.08965,51
2024-03-06 21:53:00+02:00,1.08965,1.08981,1.08965,1.08979,87
2024-03-06 21:54:00+02:00,1.08979,1.08981,1.08975,1.0898,64
2024-03-06 21:55:00+02:00,1.0898,1.08981,1.08968,1.08969,56
2024-03-06 21:56:00+02:00,1.08969,1.0897000000000001,1.08964,1.08968,68
2024-03-06 21:57:00+02:00,1.08966,1.08976,1.08966,1.08973,80
2024-03-06 21:58:00+02:00,1.08973,1.08974,1.08964,1.08966,71
2024-03-06 21:59:00+02:00,1.08967,1.08967,1.08965,1.08967,61
2024-03-06 22:00:00+02:00,1.08965,1.08965,1.08955,1.08955,100
2024-03-06 22:01:00+02:00,1.08956,1.08962,1.08954,1.08958,118
2024-03-06 22:02:00+02:00,1.08959,1.08964,1.08956,1.08963,104
2024-03-06 22:03:00+02:00,1.08961,1.08965,1.0896,1.08962,112
2024-03-06 22:04:00+02:00,1.08961,1.08973,1.08961,1.08972,55
2024-03-06 22:05:00+02:00,1.08971,1.08977,1.08969,1.08976,46
2024-03-06 22:06:00+02:00,1.08976,1.08978,1.0897000000000001,1.08972,46
2024-03-06 22:07:00+02:00,1.08971,1.08972,1.08955,1.08959,71
2024-03-06 22:08:00+02:00,1.08959,1.08959,1.08951,1.08952,105
2024-03-06 22:09:00+02:00,1.08952,1.08952,1.08934,1.08939,40
2024-03-06 22:10:00+02:00,1.08938,1.08943,1.08931,1.08938,75
2024-03-06 22:11:00+02:00,1.08938,1.08941,1.08929,1.08932,61
2024-03-06 22:12:00+02:00,1.08931,1.0894,1.08929,1.08935,74
2024-03-06 22:13:00+02:00,1.08937,1.0894,1.0893,1.0893,57
2024-03-06 22:14:00+02:00,1.08933,1.08937,1.0893,1.08933,92
2024-03-06 22:15:00+02:00,1.08934,1.08942,1.08933,1.08941,62
2024-03-06 22:16:00+02:00,1.08941,1.08951,1.08936,1.08951,42
2024-03-06 22:17:00+02:00,1.08951,1.0895299999999999,1.08947,1.0895,58
2024-03-06 22:18:00+02:00,1.0895,1.0895299999999999,1.08937,1.08938,77
2024-03-06 22:19:00+02:00,1.08938,1.08943,1.08936,1.08941,95
2024-03-06 22:20:00+02:00,1.0894,1.08949,1.08939,1.08945,93
2024-03-06 22:21:00+02:00,1.08944,1.08947,1.08937,1.08939,88
2024-03-06 22:22:00+02:00,1.0894,1.08941,1.08932,1.08933,88
2024-03-06 22:23:00+02:00,1.08933,1.08938,1.08928,1.08935,67
2024-03-06 22:24:00+02:00,1.08935,1.08936,1.0893,1.0893,77
2024-03-06 22:25:00+02:00,1.0893,1.08945,1.0893,1.08945,56
2024-03-06 22:26:00+02:00,1.08946,1.08949,1.08944,1.08945,80
2024-03-06 22:27:00+02:00,1.08944,1.0895,1.0894,1.08949,54
2024-03-06 22:28:00+02:00,1.08948,1.08952,1.08942,1.0895,28
2024-03-06 22:29:00+02:00,1.0895299999999999,1.08959,1.08952,1.08958,34
2024-03-06 22:30:00+02:00,1.08959,1.0896,1.08951,1.08951,49
2024-03-06 22:31:00+02:00,1.08951,1.08955,1.0895,1.08952,23
2024-03-06 22:32:00+02:00,1.08952,1.08955,1.08944,1.08948,50
2024-03-06 22:33:00+02:00,1.08947,1.08947,1.08941,1.08943,47
2024-03-06 22:34:00+02:00,1.08942,1.08946,1.08939,1.08943,62
2024-03-06 22:35:00+02:00,1.08945,1.08945,1.08937,1.08942,78
2024-03-06 22:36:00+02:00,1.08941,1.08944,1.08938,1.0894,40
2024-03-06 22:37:00+02:00,1.08941,1.0895,1.08937,1.0895,61
2024-03-06 22:38:00+02:00,1.0895,1.08954,1.08948,1.08951,39
2024-03-06 22:39:00+02:00,1.08951,1.08962,1.08951,1.08961,49
2024-03-06 22:40:00+02:00,1.08962,1.08965,1.08958,1.08961,65
2024-03-06 22:41:00+02:00,1.08961,1.08962,1.08954,1.08954,25
2024-03-06 22:42:00+02:00,1.08955,1.08958,1.0895,1.08954,45
2024-03-06 22:43:00+02:00,1.08954,1.08955,1.08947,1.08949,70
2024-03-06 22:44:00+02:00,1.0895,1.08951,1.08949,1.08949,32
2024-03-06 22:45:00+02:00,1.0895,1.08964,1.08948,1.08963,69
2024-03-06 22:46:00+02:00,1.08964,1.08964,1.08959,1.08961,59
2024-03-06 22:47:00+02:00,1.0896,1.08965,1.08957,1.08958,79
2024-03-06 22:48:00+02:00,1.08959,1.08964,1.08958,1.08963,53
2024-03-06 22:49:00+02:00,1.08962,1.08965,1.0896,1.08964,36
2024-03-06 22:50:00+02:00,1.08962,1.08963,1.08954,1.08956,66
2024-03-06 22:51:00+02:00,1.08957,1.08964,1.08956,1.08962,58
2024-03-06 22:52:00+02:00,1.08962,1.08964,1.08961,1.08961,50
2024-03-06 22:53:00+02:00,1.08961,1.08964,1.08957,1.08964,27
2024-03-06 22:54:00+02:00,1.08963,1.08971,1.08962,1.08969,68
2024-03-06 22:55:00+02:00,1.08968,1.0898,1.08968,1.08977,41
2024-03-06 22:56:00+02:00,1.08979,1.08986,1.08977,1.08983,52
2024-03-06 22:57:00+02:00,1.08983,1.0899,1.08983,1.08989,82
2024-03-06 22:58:00+02:00,1.08988,1.08995,1.08987,1.08991,45
2024-03-06 22:59:00+02:00,1.08991,1.08993,1.08987,1.0899,56
2024-03-06 23:00:00+02:00,1.08991,1.08992,1.08977,1.08992,40
2024-03-06 23:01:00+02:00,1.08991,1.08996,1.0899,1.08991,27
2024-03-06 23:02:00+02:00,1.08991,1.08992,1.08986,1.08986,13
2024-03-06 23:03:00+02:00,1.08986,1.08986,1.08977,1.08977,22
2024-03-06 23:04:00+02:00,1.08977,1.08977,1.08975,1.08976,6
2024-03-06 23:05:00+02:00,1.08976,1.08977,1.08973,1.08973,4
2024-03-06 23:06:00+02:00,1.08973,1.08973,1.08972,1.08972,2
2024-03-06 23:07:00+02:00,1.08972,1.08972,1.0897000000000001,1.0897000000000001,2
2024-03-06 23:08:00+02:00,1.0897000000000001,1.08971,1.0897000000000001,1.08971,4
2024-03-06 23:09:00+02:00,1.0897000000000001,1.08973,1.08967,1.08972,30
2024-03-06 23:10:00+02:00,1.08972,1.08974,1.08972,1.08973,34
2024-03-06 23:11:00+02:00,1.08972,1.08973,1.0897000000000001,1.0897000000000001,45
2024-03-06 23:12:00+02:00,1.0897000000000001,1.08971,1.08959,1.0896,22
2024-03-06 23:13:00+02:00,1.08959,1.08963,1.08959,1.0896,22
2024-03-06 23:14:00+02:00,1.0896,1.08961,1.08959,1.0896,5
2024-03-06 23:15:00+02:00,1.0896,1.08961,1.0896,1.0896,5
2024-03-06 23:16:00+02:00,1.0896,1.08961,1.0896,1.0896,3
2024-03-06 23:17:00+02:00,1.08961,1.08966,1.08961,1.08965,5
2024-03-06 23:18:00+02:00,1.08965,1.08965,1.0896,1.0896,14
2024-03-06 23:19:00+02:00,1.0896,1.08962,1.0896,1.08962,9
2024-03-06 23:20:00+02:00,1.08961,1.08962,1.0896,1.08961,7
2024-03-06 23:21:00+02:00,1.0896,1.08962,1.0896,1.08962,15
2024-03-06 23:22:00+02:00,1.08962,1.08962,1.08961,1.08961,10
2024-03-06 23:23:00+02:00,1.08961,1.08962,1.0896,1.0896,16
2024-03-06 23:24:00+02:00,1.0896,1.08961,1.08959,1.0896,9
2024-03-06 23:25:00+02:00,1.08959,1.08961,1.08959,1.0896,8
2024-03-06 23:26:00+02:00,1.0896,1.0896,1.08955,1.08956,22
2024-03-06 23:27:00+02:00,1.08957,1.08957,1.08956,1.08957,23
2024-03-06 23:28:00+02:00,1.08958,1.08967,1.08957,1.08966,19
2024-03-06 23:29:00+02:00,1.08966,1.08967,1.08957,1.08959,30
2024-03-06 23:30:00+02:00,1.08958,1.08967,1.0895299999999999,1.08965,33
2024-03-06 23:31:00+02:00,1.08965,1.08965,1.08961,1.08962,14
2024-03-06 23:32:00+02:00,1.08961,1.08965,1.0896,1.08965,17
2024-03-06 23:33:00+02:00,1.08965,1.08968,1.08962,1.08963,17
2024-03-06 23:34:00+02:00,1.08962,1.08962,1.08961,1.08962,9
2024-03-06 23:35:00+02:00,1.08961,1.08962,1.08959,1.08961,9
2024-03-06 23:36:00+02:00,1.08961,1.08972,1.08958,1.08963,31
2024-03-06 23:37:00+02:00,1.08963,1.0897000000000001,1.08963,1.08969,8
2024-03-06 23:38:00+02:00,1.08971,1.08972,1.0897000000000001,1.08972,15
2024-03-06 23:39:00+02:00,1.08972,1.08973,1.08969,1.0897000000000001,14
2024-03-06 23:40:00+02:00,1.08969,1.08969,1.08967,1.08967,11
2024-03-06 23:41:00+02:00,1.08967,1.08968,1.08964,1.08966,26
2024-03-06 23:43:00+02:00,1.08965,1.08968,1.08963,1.08968,15
2024-03-06 23:44:00+02:00,1.08969,1.08974,1.08968,1.08974,14
2024-03-06 23:45:00+02:00,1.08975,1.08975,1.08974,1.08974,2
2024-03-06 23:46:00+02:00,1.08976,1.08979,1.08975,1.08978,21
2024-03-06 23:47:00+02:00,1.08977,1.08978,1.08976,1.08978,14
2024-03-06 23:48:00+02:00,1.08978,1.08983,1.08978,1.08982,15
2024-03-06 23:49:00+02:00,1.08981,1.08982,1.08981,1.08982,2
2024-03-06 23:50:00+02:00,1.08983,1.08983,1.08977,1.08978,19
2024-03-06 23:51:00+02:00,1.08979,1.0898,1.08977,1.08978,16
2024-03-06 23:52:00+02:00,1.08978,1.08978,1.08974,1.08974,23
2024-03-06 23:53:00+02:00,1.08975,1.08975,1.08974,1.08974,8
2024-03-06 23:54:00+02:00,1.08974,1.0898,1.08974,1.08979,15
2024-03-07 00:05:00+02:00,1.08948,1.08974,1.08946,1.08946,16
2024-03-07 00:06:00+02:00,1.08955,1.08972,1.08946,1.08972,39
2024-03-07 00:07:00+02:00,1.08973,1.08979,1.08972,1.08978,8
2024-03-07 00:08:00+02:00,1.08979,1.08979,1.08945,1.08945,38
2024-03-07 00:09:00+02:00,1.08947,1.08961,1.08947,1.08958,9
2024-03-07 00:10:00+02:00,1.08958,1.08971,1.08957,1.08961,15
2024-03-07 00:11:00+02:00,1.08957,1.08963,1.08957,1.08963,13
2024-03-07 00:12:00+02:00,1.08964,1.08965,1.0895299999999999,1.08957,6
2024-03-07 00:13:00+02:00,1.08959,1.08983,1.08959,1.08973,5
2024-03-07 00:14:00+02:00,1.08974,1.08989,1.08974,1.08989,8
2024-03-07 00:15:00+02:00,1.0899,1.0899,1.08987,1.08988,8
2024-03-07 00:16:00+02:00,1.08988,1.08989,1.08983,1.08988,10
2024-03-07 00:17:00+02:00,1.08989,1.08989,1.08985,1.08986,8
2024-03-07 00:18:00+02:00,1.08987,1.08988,1.08985,1.08985,21
2024-03-07 00:19:00+02:00,1.08988,1.08989,1.08969,1.08973,10
2024-03-07 00:20:00+02:00,1.08971,1.08981,1.08971,1.08977,7
2024-03-07 00:21:00+02:00,1.0898,1.09009,1.08963,1.08963,30
2024-03-07 00:22:00+02:00,1.08963,1.08981,1.0895299999999999,1.08965,93
2024-03-07 00:23:00+02:00,1.08963,1.08975,1.08963,1.08975,28
2024-03-07 00:24:00+02:00,1.08974,1.08981,1.08965,1.08965,8
2024-03-07 00:25:00+02:00,1.08966,1.08971,1.08965,1.08968,14
2024-03-07 00:26:00+02:00,1.08968,1.0897000000000001,1.08957,1.0897000000000001,22
2024-03-07 00:27:00+02:00,1.0897000000000001,1.08972,1.08964,1.08967,21
2024-03-07 00:28:00+02:00,1.08974,1.08974,1.08974,1.08974,1
2024-03-07 00:29:00+02:00,1.08975,1.08979,1.08971,1.08976,10
2024-03-07 00:30:00+02:00,1.08977,1.08982,1.08971,1.08981,35
2024-03-07 00:31:00+02:00,1.08979,1.08987,1.08979,1.08986,21
2024-03-07 00:32:00+02:00,1.08988,1.08988,1.0897000000000001,1.08985,13
2024-03-07 00:33:00+02:00,1.08986,1.08988,1.08984,1.08985,17
2024-03-07 00:34:00+02:00,1.08988,1.08988,1.08981,1.08984,4
2024-03-07 00:35:00+02:00,1.08986,1.08987,1.08979,1.08985,37
2024-03-07 00:36:00+02:00,1.08987,1.08991,1.08984,1.08991,10
2024-03-07 00:37:00+02:00,1.08991,1.08993,1.08985,1.08986,17
2024-03-07 00:38:00+02:00,1.08989,1.08989,1.0898,1.08983,18
2024-03-07 00:39:00+02:00,1.08985,1.0899,1.08985,1.08986,16
2024-03-07 00:40:00+02:00,1.08987,1.08991,1.0898,1.08982,20
2024-03-07 00:41:00+02:00,1.08982,1.08985,1.08975,1.08977,50
2024-03-07 00:42:00+02:00,1.0898,1.08982,1.08976,1.08979,55
2024-03-07 00:43:00+02:00,1.08978,1.08984,1.08978,1.08979,22
2024-03-07 00:44:00+02:00,1.08979,1.08983,1.08976,1.08977,12
2024-03-07 00:45:00+02:00,1.08982,1.08984,1.0897000000000001,1.08972,37
2024-03-07 00:46:00+02:00,1.08972,1.08975,1.08968,1.08972,26
2024-03-07 00:47:00+02:00,1.08971,1.08979,1.08971,1.08977,8
2024-03-07 00:48:00+02:00,1.08976,1.08982,1.08974,1.08977,17
2024-03-07 00:49:00+02:00,1.08981,1.08981,1.08972,1.08973,24
2024-03-07 00:50:00+02:00,1.08972,1.0898,1.08972,1.0898,28
2024-03-07 00:51:00+02:00,1.08982,1.08983,1.08974,1.08974,17
2024-03-07 00:52:00+02:00,1.08977,1.08981,1.08973,1.08978,36
2024-03-07 00:53:00+02:00,1.08977,1.08978,1.08972,1.08975,31
2024-03-07 00:54:00+02:00,1.08979,1.08979,1.08971,1.08973,46
2024-03-07 00:55:00+02:00,1.08973,1.0898,1.08973,1.08978,25
2024-03-07 00:56:00+02:00,1.08978,1.08981,1.08974,1.08977,44
2024-03-07 00:57:00+02:00,1.08976,1.08985,1.08976,1.08985,10
2024-03-07 00:58:00+02:00,1.08984,1.08984,1.08978,1.0898,16
2024-03-07 00:59:00+02:00,1.08979,1.0898,1.08979,1.0898,2
2024-03-07 01:00:00+02:00,1.08973,1.08983,1.08966,1.08983,47
2024-03-07 01:01:00+02:00,1.08983,1.08985,1.08976,1.08985,17
2024-03-07 01:02:00+02:00,1.08986,1.08992,1.08986,1.08989,7
2024-03-07 01:03:00+02:00,1.08992,1.08997,1.08989,1.08994,16
2024-03-07 01:04:00+02:00,1.08996,1.09005,1.08994,1.08999,20
2024-03-07 01:05:00+02:00,1.08998,1.08999,1.08998,1.08999,2
2024-03-07 01:06:00+02:00,1.08996,1.08999,1.08996,1.08999,7
2024-03-07 01:07:00+02:00,1.08997,1.08999,1.08997,1.08999,6
2024-03-07 01:08:00+02:00,1.08997,1.0901399999999999,1.08997,1.0901399999999999,9
2024-03-07 01:09:00+02:00,1.09012,1.09013,1.0901,1.0901,4
2024-03-07 01:10:00+02:00,1.09009,1.09011,1.09008,1.09008,16
2024-03-07 01:11:00+02:00,1.09009,1.0901,1.08998,1.08998,7
2024-03-07 01:12:00+02:00,1.08999,1.09,1.08998,1.08998,10
2024-03-07 01:13:00+02:00,1.08997,1.08997,1.08985,1.08985,12
2024-03-07 01:14:00+02:00,1.08987,1.08989,1.08986,1.08987,8
2024-03-07 01:15:00+02:00,1.08988,1.0899,1.08987,1.08989,14
2024-03-07 01:16:00+02:00,1.0899,1.08993,1.0899,1.0899,7
2024-03-07 01:17:00+02:00,1.0899,1.08993,1.08988,1.08988,5
2024-03-07 01:18:00+02:00,1.08991,1.08992,1.08989,1.08989,4
2024-03-07 01:19:00+02:00,1.08989,1.08989,1.08988,1.08989,3
2024-03-07 01:20:00+02:00,1.08989,1.08989,1.08988,1.08989,3
2024-03-07 01:21:00+02:00,1.08988,1.08991,1.08988,1.08991,6
2024-03-07 01:22:00+02:00,1.0899,1.08993,1.08988,1.08992,7
2024-03-07 01:23:00+02:00,1.08992,1.08993,1.08987,1.08987,5
2024-03-07 01:24:00+02:00,1.08988,1.08989,1.08988,1.08988,3
2024-03-07 01:25:00+02:00,1.08988,1.08991,1.08988,1.08991,3
2024-03-07 01:26:00+02:00,1.0899,1.0899,1.08988,1.08988,5
2024-03-07 01:27:00+02:00,1.08989,1.08996,1.08989,1.08996,6
2024-03-07 01:28:00+02:00,1.08994,1.08996,1.08993,1.08995,6
2024-03-07 01:29:00+02:00,1.08997,1.08997,1.08994,1.08994,7
2024-03-07 01:30:00+02:00,1.08996,1.09008,1.08996,1.09005,13
2024-03-07 01:31:00+02:00,1.09005,1.09005,1.09003,1.09005,7
2024-03-07 01:32:00+02:00,1.09004,1.09005,1.09003,1.09004,15
2024-03-07 01:33:00+02:00,1.09003,1.09003,1.08992,1.08994,14
2024-03-07 01:34:00+02:00,1.08993,1.08996,1.08992,1.08995,9
2024-03-07 01:35:00+02:00,1.08996,1.08999,1.08993,1.08999,8
2024-03-07 01:36:00+02:00,1.08997,1.09,1.08997,1.08998,7
2024-03-07 01:37:00+02:00,1.08995,1.08999,1.08993,1.08993,25
2024-03-07 01:38:00+02:00,1.08994,1.08995,1.08992,1.08995,7
2024-03-07 01:39:00+02:00,1.08994,1.08996,1.08994,1.08996,5
2024-03-07 01:40:00+02:00,1.08995,1.09,1.08994,1.08999,9
2024-03-07 01:42:00+02:00,1.08999,1.08999,1.0899,1.0899,8
2024-03-07 01:43:00+02:00,1.0899,1.08993,1.0899,1.08993,14
2024-03-07 01:44:00+02:00,1.08993,1.08994,1.08991,1.08994,7
2024-03-07 01:45:00+02:00,1.08993,1.08995,1.08989,1.08993,17
2024-03-07 01:46:00+02:00,1.08993,1.08998,1.08988,1.08998,26
2024-03-07 01:47:00+02:00,1.08997,1.09001,1.08997,1.09,20
2024-03-07 01:48:00+02:00,1.08999,1.08999,1.08993,1.08994,7
2024-03-07 01:49:00+02:00,1.08994,1.08995,1.08981,1.08982,15
2024-03-07 01:50:00+02:00,1.08981,1.08987,1.08981,1.08986,7
2024-03-07 01:51:00+02:00,1.08989,1.0899,1.08982,1.08984,8
2024-03-07 01:52:00+02:00,1.08983,1.08987,1.08982,1.08982,7
2024-03-07 01:53:00+02:00,1.08983,1.08984,1.08983,1.08984,4
2024-03-07 01:54:00+02:00,1.08983,1.08984,1.08983,1.08983,7
2024-03-07 01:55:00+02:00,1.08982,1.08982,1.08979,1.08979,2
2024-03-07 01:56:00+02:00,1.0898,1.08984,1.0898,1.08984,9
2024-03-07 01:57:00+02:00,1.08984,1.08989,1.08983,1.08988,7
2024-03-07 01:58:00+02:00,1.08988,1.0899,1.08983,1.08983,13
2024-03-07 01:59:00+02:00,1.08983,1.08994,1.08983,1.08994,15
2024-03-07 02:00:00+02:00,1.08993,1.08996,1.08993,1.08995,13
2024-03-07 02:01:00+02:00,1.08996,1.09004,1.08996,1.09,29
2024-03-07 02:02:00+02:00,1.09001,1.09007,1.08999,1.09005,44
2024-03-07 02:03:00+02:00,1.09006,1.09015,1.09004,1.0901399999999999,26
2024-03-07 02:04:00+02:00,1.0901399999999999,1.09024,1.09013,1.09024,23
2024-03-07 02:05:00+02:00,1.09024,1.09033,1.09024,1.0903100000000001,35
2024-03-07 02:06:00+02:00,1.09032,1.09035,1.0903100000000001,1.09034,79
2024-03-07 02:07:00+02:00,1.09033,1.0905,1.09033,1.09048,84
2024-03-07 02:08:00+02:00,1.09046,1.09058,1.09043,1.09056,51
2024-03-07 02:09:00+02:00,1.09055,1.09059,1.09053,1.09053,60
2024-03-07 02:10:00+02:00,1.09053,1.09054,1.0904,1.09044,24
2024-03-07 02:11:00+02:00,1.09044,1.09064,1.09044,1.09063,33
2024-03-07 02:12:00+02:00,1.09063,1.09072,1.09063,1.0907,30
2024-03-07 02:13:00+02:00,1.09071,1.09071,1.09054,1.09055,28
2024-03-07 02:14:00+02:00,1.09058,1.09059,1.09054,1.09058,27
2024-03-07 02:15:00+02:00,1.09059,1.09064,1.09054,1.09062,49
2024-03-07 02:16:00+02:00,1.09063,1.09063,1.09054,1.09059,49
2024-03-07 02:17:00+02:00,1.09058,1.0906,1.09049,1.09049,17
2024-03-07 02:18:00+02:00,1.09052,1.09052,1.09043,1.09044,23
2024-03-07 02:19:00+02:00,1.09044,1.09046,1.09017,1.09022,41
2024-03-07 02:20:00+02:00,1.09023,1.09023,1.09001,1.09001,49
2024-03-07 02:21:00+02:00,1.09001,1.09012,1.09001,1.09011,16
2024-03-07 02:22:00+02:00,1.09011,1.09028,1.0901,1.09024,20
2024-03-07 02:23:00+02:00,1.09024,1.09029,1.09023,1.09029,8
2024-03-07 02:24:00+02:00,1.09029,1.09029,1.0902,1.09022,17
2024-03-07 02:25:00+02:00,1.09021,1.09022,1.09011,1.09016,20
2024-03-07 02:26:00+02:00,1.09015,1.09018,1.09012,1.09015,29
2024-03-07 02:27:00+02:00,1.09017,1.0902,1.09016,1.09019,8
2024-03-07 02:28:00+02:00,1.0902,1.0902,1.0901,1.0901,19
2024-03-07 02:29:00+02:00,1.09007,1.09009,1.09002,1.09009,22
2024-03-07 02:30:00+02:00,1.09009,1.09009,1.09002,1.09007,17
2024-03-07 02:31:00+02:00,1.09008,1.09019,1.09004,1.09018,15
2024-03-07 02:32:00+02:00,1.09018,1.0902,1.09006,1.09019,39
2024-03-07 02:33:00+02:00,1.09018,1.09027,1.09016,1.09025,43
2024-03-07 02:34:00+02:00,1.09026,1.09035,1.0902,1.09033,33
2024-03-07 02:35:00+02:00,1.09034,1.09037,1.09032,1.09036,35
2024-03-07 02:36:00+02:00,1.09036,1.09041,1.09032,1.09037,42
2024-03-07 02:37:00+02:00,1.09036,1.0905,1.09036,1.09047,51
2024-03-07 02:38:00+02:00,1.09047,1.09048,1.09039,1.09044,45
2024-03-07 02:39:00+02:00,1.09043,1.09049,1.09043,1.09047,55
2024-03-07 02:40:00+02:00,1.09047,1.09053,1.09043,1.09048,49
2024-03-07 02:41:00+02:00,1.09047,1.09049,1.09041,1.09043,32
2024-03-07 02:42:00+02:00,1.09042,1.09049,1.0904,1.09045,55
2024-03-07 02:43:00+02:00,1.09044,1.09045,1.09038,1.0904,77
2024-03-07 02:44:00+02:00,1.0904,1.09044,1.09028,1.0903,56
2024-03-07 02:45:00+02:00,1.09032,1.09039,1.0903,1.09038,45
2024-03-07 02:46:00+02:00,1.0904,1.09043,1.09025,1.09026,58
2024-03-07 02:47:00+02:00,1.09026,1.09028,1.0901399999999999,1.09021,80
2024-03-07 02:48:00+02:00,1.09019,1.09025,1.09017,1.09024,39
2024-03-07 02:49:00+02:00,1.09025,1.0903,1.0902,1.09024,51
2024-03-07 02:50:00+02:00,1.09024,1.09028,1.0902,1.09023,58
2024-03-07 02:51:00+02:00,1.09021,1.09024,1.09017,1.09024,56
2024-03-07 02:52:00+02:00,1.09024,1.09029,1.09019,1.09024,52
2024-03-07 02:53:00+02:00,1.0902,1.09034,1.09019,1.09023,76
2024-03-07 02:54:00+02:00,1.09026,1.09034,1.09013,1.09021,88
2024-03-07 02:55:00+02:00,1.09021,1.09035,1.09021,1.09033,20
2024-03-07 02:56:00+02:00,1.09032,1.09034,1.09028,1.09033,40
2024-03-07 02:57:00+02:00,1.09029,1.09029,1.0902,1.09024,43
2024-03-07 02:58:00+02:00,1.09025,1.09028,1.09017,1.09019,43
2024-03-07 02:59:00+02:00,1.09019,1.0903100000000001,1.09019,1.09028,93
2024-03-07 03:00:00+02:00,1.09029,1.09033,1.0902,1.09023,64
2024-03-07 03:01:00+02:00,1.09022,1.09026,1.09006,1.09008,39
2024-03-07 03:02:00+02:00,1.09007,1.09016,1.09001,1.09009,49
2024-03-07 03:03:00+02:00,1.09007,1.09015,1.09006,1.0901,23
2024-03-07 03:04:00+02:00,1.0901,1.0901,1.09,1.09002,30
2024-03-07 03:05:00+02:00,1.09003,1.09006,1.08987,1.08987,59
2024-03-07 03:06:00+02:00,1.08988,1.09009,1.08987,1.09008,50
2024-03-07 03:07:00+02:00,1.09009,1.09009,1.09,1.09004,48
2024-03-07 03:08:00+02:00,1.09001,1.09001,1.08991,1.08995,25
2024-03-07 03:09:00+02:00,1.08998,1.09,1.08993,1.08995,17
2024-03-07 03:10:00+02:00,1.08998,1.09003,1.08993,1.09003,39
2024-03-07 03:11:00+02:00,1.09,1.09,1.08993,1.08993,25
2024-03-07 03:12:00+02:00,1.08996,1.09002,1.08991,1.09001,47
2024-03-07 03:13:00+02:00,1.09001,1.09011,1.09001,1.09008,50
2024-03-07 03:14:00+02:00,1.09008,1.09008,1.09003,1.09006,37
2024-03-07 03:15:00+02:00,1.09003,1.0903100000000001,1.09003,1.09019,89
2024-03-07 03:16:00+02:00,1.09018,1.09024,1.09013,1.09015,84
2024-03-07 03:17:00+02:00,1.09015,1.09029,1.09012,1.09023,57
2024-03-07 03:18:00+02:00,1.09024,1.09025,1.09017,1.09021,33
2024-03-07 03:19:00+02:00,1.0902,1.09026,1.09018,1.09021,54
2024-03-07 03:20:00+02:00,1.0902,1.09037,1.09018,1.09037,49
2024-03-07 03:21:00+02:00,1.09037,1.09041,1.0903,1.09038,49
2024-03-07 03:22:00+02:00,1.09038,1.09038,1.09029,1.0903,29
2024-03-07 03:23:00+02:00,1.0903,1.0903,1.09006,1.09006,69
2024-03-07 03:24:00+02:00,1.09008,1.0902,1.09007,1.09018,44
2024-03-07 03:25:00+02:00,1.09018,1.09029,1.09018,1.09029,38
2024-03-07 03:26:00+02:00,1.09029,1.09029,1.09024,1.09028,37
2024-03-07 03:27:00+02:00,1.09029,1.0903100000000001,1.09021,1.09023,34
2024-03-07 03:28:00+02:00,1.09023,1.09037,1.0901399999999999,1.09037,59
2024-03-07 03:29:00+02:00,1.09037,1.09039,1.09016,1.09018,61
2024-03-07 03:30:00+02:00,1.09019,1.09028,1.09017,1.09028,61
2024-03-07 03:31:00+02:00,1.09029,1.0903100000000001,1.0902,1.09023,80
2024-03-07 03:32:00+02:00,1.09022,1.09025,1.09009,1.09013,73
2024-03-07 03:33:00+02:00,1.09013,1.09015,1.0901,1.09013,56
2024-03-07 03:34:00+02:00,1.0901399999999999,1.09022,1.0901399999999999,1.0902,65
2024-03-07 03:35:00+02:00,1.09019,1.09019,1.08992,1.08998,77
2024-03-07 03:36:00+02:00,1.08999,1.08999,1.0899,1.08993,49
2024-03-07 03:37:00+02:00,1.08993,1.08999,1.08992,1.08998,52
2024-03-07 03:38:00+02:00,1.08998,1.09001,1.08989,1.08999,62
2024-03-07 03:39:00+02:00,1.08998,1.09002,1.08994,1.09001,72
2024-03-07 03:40:00+02:00,1.09,1.09015,1.08997,1.0901399999999999,44
2024-03-07 03:41:00+02:00,1.09015,1.09015,1.09003,1.09003,38
2024-03-07 03:42:00+02:00,1.09004,1.09011,1.09004,1.09008,24
2024-03-07 03:43:00+02:00,1.09008,1.09009,1.08999,1.09002,54
2024-03-07 03:44:00+02:00,1.09001,1.09009,1.08998,1.09009,60
2024-03-07 03:45:00+02:00,1.0901,1.0901,1.09003,1.09008,11
2024-03-07 03:46:00+02:00,1.09008,1.09009,1.0899,1.08992,42
